Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
19,"Q Wu, C Yang, H Zhang, X Gao, P Weng…","Adversarial training model unifying feature driven and point process perspectives for event popularity prediction",2018,"… of the 27th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3269206.3271714","https://scholar.google.com/scholar?cites=2379916754022830382&as_sdt=2005&sciodt=2007&hl=en",499,"2022-06-21 19:36:36","","10.1145/3269206.3271714","","",,,,,19,4.75,3,6,4,"… As we can see, more complex architectures can provide better performance. Also, changing … For future work, we will extend PreNets to other prediction tasks, such as contagion of …","https://dl.acm.org/doi/pdf/10.1145/3269206.3271714","https://scholar.google.com/scholar?q=related:LhGIrq0pByEJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
20,"P Shakarian, M Broecheler, VS Subrahmanian…","Using generalized annotated programs to solve social network diffusion optimization problems",2013,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2480759.2480762","https://scholar.google.com/scholar?cites=7321289556381704517&as_sdt=2005&sciodt=2007&hl=en",500,"2022-06-21 19:36:36","","10.1145/2480759.2480762","","",,,,,20,2.22,5,4,9,"… on graph data where the graph’s vertices and edges are labeled with properties and where the edges can have associated weights, (ii) They find sets of vertices that optimize complex …","https://apps.dtic.mil/sti/pdfs/ADA591807.pdf","https://scholar.google.com/scholar?q=related:RaHoyQ9ymmUJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
153,"RM Tripathy, A Bagchi, S Mehta","A study of rumor control strategies on social networks",2010,"Proceedings of the 19th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1871437.1871737","https://scholar.google.com/scholar?cites=1704253455472983578&as_sdt=2005&sciodt=2007&hl=en",501,"2022-06-21 19:36:36","","10.1145/1871437.1871737","","",,,,,153,12.75,51,3,12,"In this paper we study and evaluate rumor-like methods for combating the spread of rumors on a social network. We model rumor spread as a diffusion process on a network and …","https://www.cse.iitd.ac.in/~bagchi/p1817-tripathy.pdf","https://scholar.google.com/scholar?q=related:Gv6y_Hy5phcJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
30,"K Maruyama, SE Smith","Analysis of design alternatives for virtual memory indexes",1977,"Communications of the ACM","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/359461.359471","https://scholar.google.com/scholar?cites=1662385650222141924&as_sdt=2005&sciodt=2007&hl=en",502,"2022-06-21 19:36:36","","10.1145/359461.359471","","",,,,,30,0.67,15,2,45,"… The cost of splitting a structured page may also be larger due to the more complex structure within a page. At the beginning of this study it was expected that a significant factor in …","https://dl.acm.org/doi/pdf/10.1145/359461.359471","https://scholar.google.com/scholar?q=related:5JEy8fD6ERcJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
16,"W Chen, J Xia, X Wang, Y Wang, J Chen…","Relationlines: Visual reasoning of egocentric relations from heterogeneous urban data",2018,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3200766","https://scholar.google.com/scholar?cites=13220951377794782749&as_sdt=2005&sciodt=2007&hl=en",503,"2022-06-21 19:36:36","","10.1145/3200766","","",,,,,16,4.00,3,6,4,"… Compared with our solution, these seek to calculate (both temporal and spatial) similarity in a more concrete yet complex way. However, our target is studying the relationship between …","","https://scholar.google.com/scholar?q=related:HVYrAjtBercJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"Y Zhang, Y Liu","Research on location-based services in COVID-19: integrating GIS technology and personal information",2020,"… of the 6th ACM SIGSPATIAL International Workshop …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3423333.3431789","",504,"2022-06-21 19:36:36","","10.1145/3423333.3431789","","",,,,,0,0.00,0,2,2,"… Without considering the constraints of computational power, the multi-source heterogeneous data fusion calculation achieved through the integration of complex algorithms will be able …","","https://scholar.google.com/scholar?q=related:c3_cABiqJO0J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1,"S Samrose","Automated Collaboration Coach for Video-conferencing based Group Discussions",2018,"… of the 2018 ACM International Joint Conference and …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3267305.3267317","https://scholar.google.com/scholar?cites=1327771294320677770&as_sdt=2005&sciodt=2007&hl=en",505,"2022-06-21 19:36:36","","10.1145/3267305.3267317","","",,,,,1,0.25,1,1,4,"… Understanding such a group discussion is complex as it arises many questions: Did everyone participate equally or was it a one-sided conversation? What were people’s emotional …","http://acm.mementodepot.org/pubs/proceedings/acmconferences_3267305/3267305/3267305.3267317/3267305.3267317.pdf","https://scholar.google.com/scholar?q=related:itPxFPUwbRIJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
2,"SE Amiri, A Tabassum, ET Ewing…","Tracking and analyzing dynamics of news-cycles during global pandemics: a historical perspective",2019,"ACM SIGKDD …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3373464.3373476","https://scholar.google.com/scholar?cites=284323900874501374&as_sdt=2005&sciodt=2007&hl=en",506,"2022-06-21 19:36:36","","10.1145/3373464.3373476","","",,,,,2,0.67,1,4,3,"How does the tone of reporting during a disease outbreak change in relation to the number of cases, categories of victims, and accumulating deaths? How do newspapers and medical …","https://par.nsf.gov/servlets/purl/10174942","https://scholar.google.com/scholar?q=related:_izH2BQf8gMJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"J Zhong, D Li, Z Huang, C Lu, W Cai","Data-driven Crowd Modeling Techniques: A Survey",2022,"ACM Transactions on Modeling …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3481299","",507,"2022-06-21 19:36:36","","10.1145/3481299","","",,,,,0,0.00,0,5,1,"… This is because, compared to other modeling tasks, the modeling of crowds is more complex and challenging to solve. For example, compared to traffic modeling, pedestrians share …","","https://scholar.google.com/scholar?q=related:FQz9rutv1oQJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
47,"J Han, D Choi, BG Chun, T Kwon, H Kim…","Collecting, organizing, and sharing pins in pinterest: interest-driven or social-driven?",2014,"ACM SIGMETRICS …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2637364.2591996","https://scholar.google.com/scholar?cites=3031388944473575104&as_sdt=2005&sciodt=2007&hl=en",508,"2022-06-21 19:36:36","","10.1145/2637364.2591996","","",,,,,47,5.88,8,6,8,"Pinterest, a popular social curating service where people collect, organize, and share content (pins in Pinterest), has gained great attention in recent years. Despite the increasing …","https://www.researchgate.net/profile/Jinyoung-Han/publication/266656986_Collecting_organizing_and_sharing_pins_in_pinterest_interest-driven_or_social-driven/links/555103a008ae956a5d25dd14/Collecting-organizing-and-sharing-pins-in-pinterest-interest-driven-or-social-driven.pdf","https://scholar.google.com/scholar?q=related:wM5kGy-oESoJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
104,"J Huang, XQ Cheng, HW Shen, T Zhou…","Exploring social influence via posterior effect of word-of-mouth recommendations",2012,"… of the fifth ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2124295.2124365","https://scholar.google.com/scholar?cites=3511756191925974288&as_sdt=2005&sciodt=2007&hl=en",509,"2022-06-21 19:36:36","","10.1145/2124295.2124365","","",,,,,104,10.40,21,5,10,"… Talk of the network: A complex systems look at the underlying process of word-of-mouth. … topics: idioms, political hashtags, and complex contagion on twitter. In Proceedings of the 20th …","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.453.772&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:ELWGhaZDvDAJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
83,"S Sedhai, A Sun","Hashtag recommendation for hyperlinked tweets",2014,"… of the 37th international ACM SIGIR conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2600428.2609452","https://scholar.google.com/scholar?cites=2560652794604886968&as_sdt=2005&sciodt=2007&hl=en",510,"2022-06-21 19:36:36","","10.1145/2600428.2609452","","",,,,,83,10.38,42,2,8,"Presence of hyperlink in a tweet is a strong indication of tweet being more informative. In this paper, we study the problem of hashtag recommendation for hyperlinked tweets (ie, tweets …","https://www.researchgate.net/profile/Aixin-Sun/publication/266658631_Hashtag_recommendation_for_hyperlinked_tweets/links/544f6fd10cf2bca5ce91211d/Hashtag-recommendation-for-hyperlinked-tweets.pdf","https://scholar.google.com/scholar?q=related:uBuJVyZEiSMJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
25,"KH Lim, A Datta","Tweets beget propinquity: Detecting highly interactive communities on twitter using tweeting links",2012,"2012 IEEE/WIC/ACM International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6511887/","https://scholar.google.com/scholar?cites=13875573288793960226&as_sdt=2005&sciodt=2007&hl=en",511,"2022-06-21 19:36:36","","","","",,,,,25,2.50,13,2,10,"… topics: Idioms, political hashtags, and complex contagion on twitter,” in Proc. of WWW ’11, Mar 2011, pp. 695–704. … Rosvall and CT Bergstrom, “Maps of random walks on complex …","https://people.sutd.edu.sg/~kwanhui_lim/publications/2012-WI-tweetAnalysis.pdf","https://scholar.google.com/scholar?q=related:Im925WPwj8AJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1,"S Lindberg, P Karlström…","Design Ethics in Practice-Points of Departure",2021,"Proceedings of the ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3449204","https://scholar.google.com/scholar?cites=8463513552864114901&as_sdt=2005&sciodt=2007&hl=en",512,"2022-06-21 19:36:36","","10.1145/3449204","","",,,,,1,1.00,0,3,1,"… This is confirmed by our participants, as they express a lack of time and resources to engage with complex ethical matters that seem quite far out of scope for the work at hand. Tools for …","","https://scholar.google.com/scholar?q=related:1XgrFrxwdHUJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
35,"D McDuff, C Hurter, M Gonzalez-Franco","Pulse and vital sign measurement in mixed reality using a HoloLens",2017,"Proceedings of the 23rd ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3139131.3139134","https://scholar.google.com/scholar?cites=18183626655044229392&as_sdt=2005&sciodt=2007&hl=en",513,"2022-06-21 19:36:36","","10.1145/3139131.3139134","","",,,,,35,7.00,12,3,5,"… Emotional contagion (eg stress or anger passing from a mother to a child) is one example of physiological synchrony between people. In other cases, the process can be purely …","https://www.researchgate.net/profile/Mar_Gonzalez-Franco/publication/320748636_Pulse_and_vital_sign_measurement_in_mixed_reality_using_a_HoloLens/links/5a04ac3c0f7e9bc4078e7841/Pulse-and-vital-sign-measurement-in-mixed-reality-using-a-HoloLens.pdf","https://scholar.google.com/scholar?q=related:EFk8Dho4WfwJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
42,"YJ Chang, Q He, W Li, S Pettie, J Uitto","The complexity of distributed edge coloring with small palettes",2018,"… of the Twenty-Ninth Annual ACM …","SIAM","https://epubs.siam.org/doi/abs/10.1137/1.9781611975031.168","https://scholar.google.com/scholar?cites=1264872471094045022&as_sdt=2005&sciodt=2007&hl=en",514,"2022-06-21 19:36:36","","10.1137/1.9781611975031.168","","",,,,,42,10.50,8,5,4,"… We imagine a contagion process that samples a total variable assignment φ, and initially infects S consisting of all v such that B(v) occurs. An uninfected vertex w becomes infected (…","https://epubs.siam.org/doi/pdf/10.1137/1.9781611975031.168","https://scholar.google.com/scholar?q=related:Xim7lc-6jREJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
24,"HM Lu, FT Tsai, H Chen, MW Hung, SH Li","Credit rating change modeling using news and financial ratios",2012,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2361256.2361259","https://scholar.google.com/scholar?cites=5291057830219014873&as_sdt=2005&sciodt=2007&hl=en",515,"2022-06-21 19:36:36","","10.1145/2361256.2361259","","",,,,,24,2.40,5,5,10,"… Since the fall, AES has pledged to explain its complex business more clearly to investors. In a first step yesterday, AES reported its results within four new business lines: growth energy …","https://scholar.archive.org/work/pzeymtormndflfd34ccn4qeobi/access/wayback/http://www.business.uwm.edu/gdrive/Zhao_H/BUS-ADM-991/Papers/LU12.pdf","https://scholar.google.com/scholar?q=related:2eJAOBCdbUkJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
48,"H Li, SS Bhowmick, J Cui, Y Gao, J Ma","Getreal: Towards realistic selection of influence maximization strategies in competitive networks",2015,"Proceedings of the 2015 ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2723372.2723710","https://scholar.google.com/scholar?cites=8086434226240697734&as_sdt=2005&sciodt=2007&hl=en",516,"2022-06-21 19:36:36","","10.1145/2723372.2723710","","",,,,,48,6.86,10,5,7,"… Particularly, it is applicable to more complex competitive networks with more than two groups and two strategies. Let g and h be the expected influence using strategies φ1 and φ2, …","https://www.researchgate.net/profile/Sourav-S-Bhowmick/publication/300590620_GetReal/links/573d98d808ae9ace84110511/GetReal.pdf","https://scholar.google.com/scholar?q=related:hjWjwhXJOHAJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
25,"Y Jiang, Y Zhou, Y Li","Reliable task allocation with load balancing in multiplex networks",2015,"ACM Transactions on Autonomous and Adaptive …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2700327","https://scholar.google.com/scholar?cites=14018798701097402231&as_sdt=2005&sciodt=2007&hl=en",517,"2022-06-21 19:36:36","","10.1145/2700327","","",,,,,25,3.57,8,3,7,"In multiplex networks, agents are connected by multiple types of links; a multiplex network can be split into more than one network layer that is composed of the same type of links and …","","https://scholar.google.com/scholar?q=related:dz-e1CTHjMIJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
5,"H Hu, Y Wen, TS Chua, X Li","Cost-optimized microblog distribution over geo-distributed data centers: Insights from cross-media analysis",2017,"ACM Transactions on Intelligent Systems …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3014431","https://scholar.google.com/scholar?cites=5066884318736723833&as_sdt=2005&sciodt=2007&hl=en",518,"2022-06-21 19:36:36","","10.1145/3014431","","",,,,,5,1.00,1,4,5,"The unprecedent growth of microblog services poses significant challenges on network traffic and service latency to the underlay infrastructure (ie, geo-distributed data centers). …","","https://scholar.google.com/scholar?q=related:ea9MQHEwUUYJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
